age,tenure_months,monthly_premium,claims_count,claim_amount,support_contacts,satisfaction_score,payment_delay_days,has_dispute,online_engagement,policy_type,region,churn
25,5,52.4,3,114.62,1,3,0,0,4,family,north,0
51,46,128.87,3,22.06,1,1,3,0,3,standard,north,0
35,50,144.31,1,194.9,0,5,3,0,9,standard,east,0
63,86,66.57,1,412.22,2,3,1,0,5,premium,west,0
53,31,97.08,0,76.05,2,2,1,0,6,standard,east,0
63,24,90.58,0,160.13,2,3,2,0,7,standard,west,0
55,35,120.76,1,205.77,3,1,2,0,8,family,north,0
45,18,176.97,1,12.38,0,2,3,0,10,standard,north,0
67,54,190.79,0,66.05,1,3,2,0,4,standard,south,0
47,62,91.5,0,37.38,3,5,0,0,3,standard,north,0
72,77,138.43,2,410.61,1,5,2,0,9,standard,east,0
74,93,139.56,1,11.55,1,4,2,1,3,standard,west,0
53,9,133.57,3,114.22,1,2,3,0,7,family,north,0
57,25,133.96,1,173.29,1,5,4,0,6,standard,west,0
35,30,130.63,0,75.52,2,1,2,0,4,standard,south,0
65,26,179.06,0,14.8,3,2,2,1,7,standard,north,0
57,79,158.59,0,117.91,2,3,2,0,7,standard,south,0
69,15,82.89,0,74.48,2,3,4,0,2,standard,south,0
36,5,147.85,1,187.07,2,4,1,1,2,standard,east,0
63,83,151.23,2,236.69,2,3,4,0,4,premium,east,0
46,92,131.02,1,49.23,0,5,2,0,9,standard,east,0
31,24,159.6,0,81.11,3,3,3,0,4,standard,east,0
31,33,126.58,0,84.55,0,4,1,0,5,premium,east,0
51,49,127.02,1,234.33,1,1,2,0,4,standard,north,0
38,51,124.24,3,147.39,2,1,2,0,8,standard,west,0
27,95,49.36,2,51.08,4,2,1,0,1,standard,north,0
44,40,117.19,2,286.42,2,1,0,0,6,standard,east,0
56,4,96.61,0,75.33,0,5,0,0,7,standard,west,0
38,42,78.47,0,92.98,2,4,1,0,2,standard,north,0
72,54,170.19,1,62.44,0,5,3,0,2,standard,south,0
63,51,137.65,1,155.74,1,2,5,0,7,standard,north,0
49,50,118.96,3,105.56,0,1,3,0,0,standard,north,0
71,88,100.23,0,344.13,1,2,0,0,2,premium,east,0
44,78,130.37,1,148.87,0,1,2,0,5,standard,west,0
29,26,154.7,2,65.83,0,2,3,0,0,standard,south,0
23,36,91.06,1,137.13,1,1,1,1,0,family,west,0
71,65,119.83,1,376.85,2,2,1,0,6,premium,south,1
72,41,150.38,1,45.76,1,4,3,0,7,standard,west,0
61,42,52.24,1,194.76,1,5,4,0,10,standard,west,0
27,18,117.99,1,22.42,2,2,3,0,6,family,east,0
37,26,104.97,0,328.14,1,5,0,0,1,premium,south,0
24,71,115.32,1,94.94,0,4,0,0,6,premium,east,0
24,81,102.44,0,64.23,1,1,0,0,0,premium,east,0
35,75,124.82,0,361.7,0,1,3,0,1,family,west,0
52,31,187.33,0,130.36,0,1,1,0,2,standard,south,0
25,15,108.66,3,134.18,3,4,2,0,1,premium,west,1
74,17,130.21,2,96.1,1,4,0,0,10,standard,south,0
46,39,189.82,0,99.5,0,5,0,1,7,standard,west,0
35,51,100.75,2,19.82,1,3,2,0,6,standard,east,0
49,86,183.51,1,192.72,1,1,2,0,0,premium,north,0
63,86,120.19,0,37.64,2,5,2,0,1,standard,south,0
38,3,182.37,1,260.19,0,5,0,0,1,premium,west,0
24,68,146.26,2,54.04,1,4,0,0,6,family,east,0
24,30,130.75,2,143.63,1,5,1,0,8,standard,east,0
67,21,117.7,1,83.5,0,2,0,0,6,standard,west,0
27,54,98.16,0,96.08,1,3,4,0,1,standard,west,0
55,6,122.65,0,111.51,1,3,2,1,2,standard,north,1
42,34,151.41,0,171.86,2,2,2,0,5,standard,north,0
63,54,119.54,0,354.81,2,5,1,0,4,premium,west,0
25,28,108.92,1,94.19,3,3,7,0,1,premium,north,0
69,58,111.22,1,15.88,0,5,1,0,4,standard,west,0
59,45,154.74,1,304.79,1,2,4,0,2,standard,south,0
45,77,162.88,2,213.79,2,3,3,0,2,standard,south,0
32,19,96.65,1,52.13,1,5,2,1,9,standard,east,0
73,8,96.6,2,43.83,3,1,2,1,1,family,west,0
38,52,133.28,0,177.54,1,3,3,0,8,standard,north,0
47,26,173.46,0,155.84,2,4,1,0,0,standard,north,0
42,68,160.11,2,414.19,1,4,0,0,2,standard,west,0
34,11,76.19,0,194.08,2,4,1,0,9,premium,east,0
44,56,110.76,0,79.11,0,4,0,0,2,standard,north,0
30,95,87.43,1,64.56,0,1,3,1,0,standard,north,1
22,11,110.64,0,140.12,0,2,4,0,5,standard,east,0
37,31,176.15,1,21.02,5,4,3,0,2,premium,east,0
27,81,70.21,1,30.61,2,3,0,0,6,standard,west,0
43,52,63.34,1,46.43,1,2,2,0,6,standard,west,0
67,19,91.0,0,77.42,1,5,4,0,6,family,east,0
30,22,130.06,0,128.77,2,2,3,0,0,premium,east,0
22,74,141.73,3,203.27,3,2,7,0,3,standard,south,1
27,83,135.31,0,317.1,1,3,1,0,0,standard,east,0
48,36,161.15,0,276.91,0,2,3,0,10,standard,west,1
36,47,58.29,2,247.98,0,3,3,0,1,premium,north,0
47,75,161.59,1,93.08,2,5,3,0,9,standard,south,0
23,19,109.08,1,66.14,2,5,3,0,9,premium,north,0
39,22,145.6,0,174.92,2,2,2,0,7,standard,east,0
43,75,73.68,2,183.04,0,2,4,0,8,standard,east,0
44,20,120.17,0,51.1,0,5,0,0,9,premium,north,0
51,74,128.27,1,111.08,4,3,1,0,9,premium,west,0
63,49,160.45,1,61.51,2,1,4,0,3,premium,east,0
46,95,64.52,0,29.39,1,3,2,0,8,standard,west,0
66,6,121.08,0,165.45,0,4,1,0,3,standard,west,0
50,90,82.02,0,244.62,0,3,1,0,1,standard,west,0
35,23,137.69,1,389.14,2,4,3,0,3,standard,north,0
34,6,147.2,1,117.83,5,4,6,0,10,standard,west,0
39,70,165.05,1,23.68,2,1,0,0,1,standard,west,0
53,52,101.27,0,435.3,0,5,4,0,6,family,west,0
34,80,152.45,2,461.02,3,1,2,0,1,family,west,0
70,13,167.63,0,743.56,1,1,4,0,5,premium,west,0
47,10,62.49,1,555.26,0,2,1,0,10,family,east,0
67,55,141.43,0,158.33,2,1,0,0,10,standard,north,0
58,85,153.55,0,133.34,4,4,2,0,9,family,south,0
39,40,110.94,0,227.08,0,3,3,0,9,standard,north,0
34,77,77.62,1,35.66,0,2,2,0,6,standard,south,0
61,87,153.0,1,73.82,2,5,1,0,0,standard,north,0
39,83,78.02,0,119.13,2,2,6,0,7,standard,east,0
35,50,113.76,1,283.98,0,5,0,0,4,premium,west,0
71,67,118.6,0,292.68,0,3,5,0,2,standard,west,0
47,51,145.04,1,124.4,2,4,4,1,7,family,west,0
24,65,98.07,0,39.48,1,5,2,0,0,family,north,0
48,55,96.04,0,241.67,1,2,1,0,1,premium,west,0
46,51,123.46,1,36.76,1,1,0,0,4,standard,west,0
67,43,155.22,2,85.22,1,4,0,0,2,premium,west,0
59,63,200.06,0,157.48,1,4,2,0,7,standard,north,0
32,72,67.24,1,32.53,4,1,1,0,8,standard,west,0
29,88,131.04,2,69.8,1,5,3,0,7,standard,south,0
53,60,81.97,1,267.63,2,4,3,0,1,standard,east,0
24,12,155.66,1,227.23,1,3,4,0,6,standard,north,0
38,57,87.15,1,44.84,0,1,1,0,10,standard,west,0
29,32,96.39,1,171.72,4,5,5,0,10,standard,west,0
23,5,99.38,1,23.21,0,3,4,0,1,premium,west,0
70,9,117.33,1,210.43,3,3,1,1,2,family,north,0
26,57,131.31,0,75.5,1,1,1,0,1,family,north,0
22,90,136.93,1,112.9,0,4,2,0,2,standard,west,0
71,50,119.8,0,143.61,0,5,1,0,9,family,west,0
31,44,73.45,1,47.62,2,4,2,0,0,premium,west,0
65,11,145.47,0,70.43,0,2,2,0,6,standard,west,0
23,65,118.15,0,398.97,3,1,1,1,10,standard,north,0
30,8,160.66,2,106.5,2,3,0,0,9,standard,south,0
27,81,95.23,0,149.78,0,3,2,0,5,standard,north,0
59,78,63.92,1,151.63,3,2,4,0,5,family,south,0
54,95,118.81,2,322.97,2,4,3,0,4,standard,north,0
47,29,165.36,1,237.15,1,5,0,1,7,standard,south,0
34,18,125.63,1,50.11,0,1,2,0,10,premium,east,0
26,30,113.01,4,350.97,0,2,2,1,6,premium,west,0
52,77,89.54,1,439.87,0,3,2,0,4,premium,north,0
34,23,181.52,0,49.81,2,1,0,0,9,standard,west,0
53,85,83.96,0,101.09,1,4,4,1,3,premium,north,0
58,17,94.61,0,122.07,2,1,1,1,0,standard,west,0
67,7,139.95,0,104.32,2,1,5,0,2,premium,south,0
48,23,55.04,1,211.19,2,2,2,0,7,family,north,0
22,73,164.61,2,113.49,6,3,4,0,4,premium,west,0
36,59,141.85,1,86.33,2,4,0,0,9,standard,north,0
67,35,151.47,0,218.09,1,1,2,1,7,family,east,0
50,64,139.53,0,16.5,2,4,1,0,6,standard,west,0
54,63,114.36,0,158.54,1,1,1,0,10,standard,south,0
46,54,82.79,0,193.88,0,5,1,0,8,premium,east,1
30,50,115.1,1,336.0,2,3,2,1,2,standard,east,1
69,12,85.87,0,141.51,1,4,3,0,7,standard,north,0
62,27,137.02,1,25.25,1,1,2,0,7,standard,east,1
74,52,148.24,3,148.05,3,4,1,0,10,standard,west,0
67,15,171.69,1,23.06,2,3,2,0,0,standard,south,0
37,47,133.01,2,179.12,2,3,0,0,1,premium,north,0
35,13,152.36,2,297.18,0,1,3,1,8,premium,north,0
35,76,109.6,1,127.15,0,4,2,0,10,family,east,0
70,12,103.26,1,113.6,4,5,4,0,3,family,west,0
51,11,136.58,0,233.42,3,5,0,0,10,family,west,0
46,62,106.47,0,174.32,2,5,1,0,0,standard,west,0
73,23,129.42,3,221.24,2,4,2,0,7,standard,south,0
53,35,82.86,0,547.37,2,2,1,1,4,premium,east,0
70,32,89.14,2,91.14,3,2,2,0,7,family,south,0
74,23,142.24,0,187.85,1,1,5,0,9,premium,north,0
26,73,151.03,0,355.01,1,2,3,0,6,premium,south,0
41,67,85.5,2,358.76,1,2,3,0,2,family,south,0
60,25,143.47,3,201.03,1,4,1,0,10,standard,west,0
65,66,101.35,1,109.9,0,1,0,0,3,standard,west,0
29,69,120.58,3,219.19,2,5,2,0,5,standard,south,0
38,53,169.59,0,222.48,1,4,0,0,1,premium,south,0
51,56,148.26,0,249.31,2,4,2,0,9,standard,west,0
64,89,147.86,1,53.05,2,3,4,0,10,standard,north,0
27,45,186.81,4,432.14,0,2,0,0,4,standard,south,0
53,38,95.36,2,355.9,0,3,4,0,4,standard,west,0
37,53,85.49,0,130.28,2,4,3,0,5,standard,west,0
33,80,94.73,2,332.53,1,5,2,0,10,family,west,0
49,68,111.09,0,123.35,0,4,0,0,6,family,west,0
43,9,40.0,2,386.79,3,5,1,0,1,standard,west,0
55,45,112.74,0,147.19,1,3,0,0,8,standard,north,0
38,71,100.94,2,63.87,1,3,0,0,4,standard,south,0
65,23,147.43,0,499.66,0,4,3,0,0,standard,south,0
26,94,132.33,1,242.39,3,4,1,0,5,premium,south,0
67,78,98.98,1,117.12,2,2,1,0,0,premium,west,0
23,81,140.65,1,408.61,0,3,2,0,2,standard,south,0
61,10,145.31,0,220.9,2,3,4,0,8,premium,north,0
40,56,93.1,0,105.62,1,4,5,0,5,family,south,0
42,52,102.74,0,412.05,1,2,2,0,4,standard,west,0
23,61,42.11,0,248.56,3,1,3,0,3,family,south,0
59,82,81.83,1,177.62,0,5,1,0,9,standard,north,0
30,35,94.01,0,140.03,0,2,1,0,2,standard,east,0
56,52,122.6,1,61.68,0,1,1,0,10,standard,north,0
60,66,86.91,2,9.05,2,2,0,0,4,standard,north,0
66,73,102.03,1,231.56,3,5,2,0,4,standard,south,0
59,74,77.11,2,50.32,4,1,1,0,6,standard,west,0
37,34,125.99,1,61.64,2,4,3,0,8,standard,north,0
61,95,134.9,2,121.74,3,3,5,1,5,premium,north,0
65,3,134.08,3,124.15,2,4,0,0,7,standard,north,0
38,48,120.43,2,69.32,0,4,1,1,4,standard,west,0
28,59,66.06,2,231.41,0,2,3,0,8,premium,north,0
69,8,98.3,1,27.16,1,2,4,0,9,premium,east,0
29,44,105.74,2,228.16,0,4,3,0,9,premium,north,0
53,58,105.88,0,110.86,2,5,6,0,7,standard,west,0
34,59,122.62,0,66.19,2,5,1,0,3,family,north,0
28,14,169.89,1,30.13,1,2,2,0,7,standard,south,0
63,28,148.42,3,158.47,0,2,3,1,6,premium,south,0
29,25,85.44,1,46.58,1,5,1,0,2,standard,east,0
57,62,143.74,1,40.08,0,4,1,0,9,family,north,0
58,33,142.41,1,352.39,2,1,6,0,8,standard,north,0
25,56,91.79,0,36.17,3,4,2,0,4,family,south,0
31,70,149.71,3,26.56,3,2,1,1,0,family,west,0
64,77,114.39,1,215.33,1,1,0,0,7,standard,west,0
48,20,70.65,3,168.26,2,1,1,0,2,standard,west,0
28,87,135.93,1,85.63,0,2,2,0,8,standard,south,0
74,18,127.59,2,58.05,2,2,1,0,4,standard,east,0
36,5,112.03,0,73.43,1,4,2,0,7,standard,west,0
22,7,118.69,0,87.65,2,1,0,0,9,standard,south,0
70,21,94.83,0,197.84,2,1,2,1,0,standard,north,0
22,84,141.35,0,161.35,0,4,1,1,0,standard,north,0
51,22,118.48,0,101.1,2,3,3,0,7,standard,west,0
74,67,125.83,1,100.18,0,2,4,0,4,standard,west,0
52,41,132.5,0,222.39,1,1,3,1,7,standard,north,0
52,6,79.59,1,65.97,2,1,3,0,1,standard,west,1
42,44,88.7,0,29.0,3,2,4,0,9,standard,east,0
28,5,42.65,1,326.65,0,2,2,0,2,family,south,0
52,47,139.77,0,101.2,2,3,2,0,1,premium,north,0
69,54,77.57,1,466.17,1,4,2,0,4,family,east,0
26,51,124.64,0,89.66,0,1,3,1,9,standard,north,0
68,29,132.98,0,134.3,0,3,2,0,1,standard,north,0
43,74,141.08,0,61.18,0,3,1,0,5,standard,south,0
50,58,77.86,1,163.33,0,1,3,0,9,standard,north,0
30,26,117.72,0,102.23,0,3,4,1,5,family,east,0
54,43,178.46,0,112.51,0,1,3,0,0,premium,north,0
31,13,180.0,1,145.71,2,2,3,0,2,family,west,0
36,88,154.56,1,91.39,2,4,1,0,6,family,south,0
60,73,131.81,1,159.42,1,2,3,1,7,standard,south,0
24,29,84.82,0,74.39,1,4,2,0,1,standard,north,0
45,65,145.15,1,153.27,1,1,6,1,4,standard,north,0
53,66,114.47,2,23.31,1,3,2,0,1,premium,north,0
28,59,139.62,0,36.17,0,5,4,0,6,premium,south,0
37,8,97.85,1,60.25,1,3,3,0,5,standard,north,0
40,84,113.95,2,44.11,3,5,1,0,7,family,south,0
57,91,125.75,2,47.67,1,2,1,1,3,premium,east,0
73,93,128.62,0,189.2,2,1,2,0,10,family,west,0
66,94,137.28,1,104.52,3,3,2,0,0,standard,south,0
32,89,99.73,0,91.39,1,2,4,0,2,premium,south,0
22,71,72.99,1,160.54,1,4,4,0,0,premium,west,0
24,8,176.87,1,169.75,0,2,4,0,9,standard,south,0
53,46,207.12,0,82.83,0,4,3,0,3,standard,north,0
30,25,135.66,1,271.82,1,1,2,0,0,standard,north,0
34,23,73.66,1,109.42,1,2,4,0,8,standard,north,0
66,80,92.94,1,202.34,1,2,3,0,9,premium,east,0
68,78,137.82,1,74.3,1,4,1,0,9,family,north,0
66,51,166.94,0,155.87,0,2,1,1,2,family,south,0
35,71,77.55,0,216.08,0,3,3,0,0,standard,north,0
54,15,115.65,0,198.57,1,2,4,0,3,premium,south,0
54,23,126.86,1,185.6,0,4,1,0,1,standard,east,0
31,83,150.26,0,71.15,2,2,2,1,8,standard,north,0
51,44,107.97,1,42.2,0,4,4,1,3,family,north,1
49,53,65.27,0,37.44,1,1,6,0,4,family,west,0
42,46,141.74,0,87.81,2,4,3,0,7,family,east,0
61,21,159.37,0,82.61,1,4,2,0,4,standard,west,0
57,79,117.11,2,171.84,0,1,2,0,3,premium,north,0
50,73,134.18,1,130.32,1,1,0,0,2,standard,east,0
60,66,103.39,1,38.54,2,2,5,0,2,premium,north,0
62,35,90.4,0,243.45,2,5,1,0,1,standard,south,0
52,62,155.92,0,149.56,2,2,2,0,6,standard,east,0
36,91,133.56,0,66.99,0,3,2,1,2,family,north,0
62,63,137.16,1,77.37,2,3,3,0,7,standard,south,0
60,48,172.57,0,325.04,0,2,1,0,3,family,north,0
74,28,83.08,0,44.12,0,3,3,0,5,standard,north,1
29,51,100.68,5,336.81,1,1,1,0,9,family,east,0
44,37,125.53,0,102.36,3,4,3,1,7,family,north,0
70,59,100.25,0,108.03,3,1,2,0,3,standard,south,0
49,7,147.41,0,161.2,5,3,4,0,0,standard,east,0
71,20,113.44,1,28.22,0,2,3,0,8,family,south,0
22,76,85.26,0,149.09,2,3,2,0,3,standard,north,0
23,38,122.3,1,213.05,1,3,4,0,0,standard,north,1
64,43,125.96,0,85.85,3,4,1,0,6,standard,south,0
40,53,152.71,0,122.32,2,4,2,0,8,standard,west,0
49,43,133.76,1,473.08,0,2,1,0,7,standard,west,0
44,73,136.14,0,229.64,2,3,0,0,9,standard,south,0
43,25,131.21,0,56.11,7,2,2,0,2,standard,south,0
71,73,113.41,1,81.48,0,2,3,0,9,family,east,0
26,22,94.93,0,99.81,0,2,3,0,3,standard,west,0
62,37,130.11,2,239.96,2,3,0,0,5,standard,east,0
69,57,108.34,0,55.92,2,4,0,0,2,family,east,0
56,85,179.14,0,198.96,0,4,0,1,6,premium,north,0
42,24,166.98,1,199.9,1,1,2,0,9,standard,west,0
30,57,142.15,3,128.33,3,1,1,0,10,standard,south,0
58,8,133.25,3,245.65,4,2,2,1,3,standard,south,0
46,10,116.92,3,61.16,0,3,2,0,4,family,north,0
29,74,75.86,1,280.59,3,2,2,1,9,family,north,0
41,69,112.43,2,22.04,1,5,4,0,3,standard,south,0
72,38,123.55,0,55.64,2,3,2,0,9,standard,west,0
36,60,128.03,0,22.66,4,5,4,0,5,premium,east,0
31,38,136.43,2,64.37,3,5,0,0,5,family,south,0
58,28,152.25,0,202.51,1,1,2,0,10,standard,north,0
32,43,95.77,2,166.37,0,5,1,0,9,family,north,0
70,32,96.09,0,148.11,2,1,1,0,10,family,east,0
67,78,170.78,0,63.44,2,1,0,0,0,standard,west,0
74,41,146.98,0,120.72,2,3,3,0,1,standard,south,0
70,32,106.32,1,282.54,2,3,3,1,1,standard,north,0
34,52,116.25,1,65.9,1,4,1,1,5,family,south,0
33,73,116.41,0,68.64,0,1,3,0,4,standard,south,0
40,28,121.11,0,71.23,2,1,2,0,2,family,west,0
46,90,136.54,0,142.24,0,4,2,0,7,family,south,0
68,46,208.72,0,189.71,4,3,2,0,2,premium,west,0
60,64,126.64,1,221.67,1,2,4,0,10,standard,east,0
56,92,143.19,1,99.59,0,1,4,0,3,standard,north,0
68,43,60.97,0,92.13,0,2,2,0,5,standard,north,0
56,21,103.03,0,78.41,1,2,2,0,0,standard,east,0
42,72,163.01,1,181.18,1,3,5,0,0,premium,west,0
43,3,134.08,1,29.39,1,5,3,0,1,standard,south,0
49,45,40.0,2,110.56,0,3,1,0,1,standard,west,0
26,94,143.59,0,111.14,2,3,2,0,1,premium,north,0
61,41,187.14,0,201.9,1,5,2,0,4,standard,south,0
56,66,50.14,0,38.91,2,1,1,0,7,family,north,0
60,51,173.18,1,213.16,0,1,1,0,7,premium,south,1
50,22,40.0,1,173.2,1,5,4,1,8,standard,east,0
63,32,152.83,0,403.53,0,5,8,1,6,family,west,1
72,51,119.7,1,353.33,2,3,2,0,1,standard,south,0
52,12,40.0,1,268.83,1,2,0,0,9,standard,south,0
45,41,135.61,0,15.64,2,1,1,0,9,standard,east,0
27,41,160.28,0,42.79,0,1,3,1,2,standard,east,1
63,80,132.74,2,246.33,3,5,0,0,9,family,north,0
69,14,140.47,0,108.45,0,4,2,0,5,family,east,0
59,81,105.59,1,352.95,2,5,1,0,4,premium,south,0
67,41,54.85,2,130.74,3,3,1,0,1,standard,south,0
67,63,144.22,0,196.91,0,4,2,0,10,standard,west,0
64,54,181.24,2,186.94,0,5,6,0,7,standard,west,0
48,30,159.54,1,128.11,3,2,1,0,4,standard,west,0
27,89,50.42,1,249.2,0,3,3,0,8,family,west,0
22,23,66.98,1,208.08,2,2,1,0,8,standard,east,0
32,6,90.39,0,46.83,0,3,0,0,5,standard,north,0
44,72,64.25,1,494.37,1,2,1,0,2,premium,south,1
61,60,121.55,1,42.85,2,2,5,0,4,premium,west,0
46,85,133.77,1,68.39,1,2,1,0,6,family,north,0
23,45,69.94,0,194.54,2,5,1,0,2,family,west,0
33,4,147.2,1,169.33,0,2,4,0,1,standard,north,0
73,4,141.04,0,220.52,0,4,3,0,10,family,east,0
74,43,100.81,0,105.59,1,3,1,0,6,family,north,0
41,26,113.96,1,178.46,2,4,3,0,6,family,west,0
64,88,51.76,2,72.59,2,1,2,0,4,family,east,0
60,14,108.37,0,130.7,1,4,4,0,8,premium,south,0
71,84,120.26,0,324.76,1,4,0,0,4,standard,north,0
69,23,125.91,0,42.62,0,1,0,0,0,family,south,0
55,14,133.26,1,259.9,2,2,0,0,8,standard,south,0
42,28,128.55,0,111.81,1,5,3,1,2,family,north,0
55,16,110.75,0,59.41,2,2,1,0,8,standard,north,0
38,40,130.02,0,63.22,3,3,2,0,5,standard,west,0
40,33,155.07,0,109.19,0,5,0,0,3,family,south,0
54,52,116.66,1,268.21,4,5,3,1,5,standard,north,0
52,52,131.12,0,177.68,0,2,2,0,4,standard,north,0
52,3,113.48,0,39.16,1,4,2,0,4,premium,east,0
42,14,97.36,0,250.73,3,5,1,0,2,standard,south,0
43,18,138.3,0,222.56,0,3,2,0,3,family,north,0
22,21,100.57,0,22.35,2,5,1,1,3,family,north,0
53,11,133.52,0,56.93,2,4,4,0,4,standard,north,0
52,32,120.99,0,287.47,2,4,1,0,10,premium,east,0
71,54,109.36,1,128.64,1,4,2,0,4,standard,west,0
48,31,108.52,0,249.68,1,1,2,0,6,premium,west,0
46,33,102.22,1,10.56,0,1,1,0,0,standard,south,0
25,46,62.4,2,5.54,2,5,2,0,0,standard,south,0
32,54,133.4,0,204.33,1,4,2,0,7,family,south,0
39,33,128.1,1,78.82,2,5,3,0,7,standard,east,0
41,23,149.74,0,212.57,2,3,3,1,8,family,west,0
41,41,101.4,1,251.97,1,2,3,0,6,standard,west,0
42,5,186.34,3,80.07,0,5,3,0,3,family,west,0
62,48,106.71,1,119.45,1,5,0,0,1,premium,east,0
28,90,89.37,4,99.46,1,5,0,0,10,premium,north,0
39,40,85.22,0,78.94,1,5,3,0,2,standard,west,0
30,13,59.31,1,151.85,1,1,2,0,10,premium,north,0
38,68,173.64,0,234.29,1,5,1,0,3,standard,north,0
58,14,167.99,0,68.9,1,1,1,0,6,premium,west,0
24,21,141.03,1,68.59,1,4,1,0,1,family,south,0
39,16,88.64,0,80.67,2,1,1,0,8,premium,north,0
23,85,183.39,0,194.76,1,1,2,0,4,standard,south,0
72,94,107.69,0,250.76,1,4,0,0,6,family,west,0
60,55,110.58,0,98.09,1,2,1,0,1,premium,north,0
34,60,170.3,0,16.81,2,5,2,0,2,premium,south,0
32,63,143.06,1,50.46,1,2,4,0,4,family,north,0
27,59,197.04,0,93.31,3,4,3,0,0,standard,south,0
47,53,128.71,0,61.13,0,4,1,0,8,standard,north,0
61,94,106.1,1,38.84,2,5,1,0,3,standard,east,0
52,71,98.59,0,133.32,1,5,5,0,8,premium,south,0
68,11,55.36,0,575.51,0,3,3,0,2,standard,south,0
40,39,110.25,1,53.72,2,2,3,0,0,premium,west,0
36,93,160.06,4,152.91,2,3,0,0,10,standard,north,0
47,40,140.96,0,188.04,2,4,2,0,2,premium,east,0
32,21,120.71,0,199.01,1,5,3,0,10,standard,south,0
73,83,85.18,0,122.32,2,1,1,0,7,standard,south,0
31,60,127.94,0,40.87,1,1,4,0,5,standard,east,0
47,55,155.45,1,233.29,0,3,2,0,6,premium,west,0
49,42,135.08,0,26.45,0,3,3,1,6,standard,west,0
25,14,125.84,1,112.67,0,5,1,0,4,premium,west,0
46,38,92.11,0,103.77,0,2,2,0,10,standard,north,0
46,43,150.35,0,44.32,1,1,1,0,0,premium,south,0
35,89,40.0,1,80.67,0,1,0,0,8,standard,west,0
28,31,133.4,1,194.25,0,5,3,0,6,standard,west,0
24,16,209.96,0,112.65,1,4,2,0,1,family,south,0
22,42,67.21,1,31.86,1,5,5,0,7,family,north,0
47,95,111.55,0,214.07,0,2,2,0,10,standard,south,0
26,47,119.72,0,395.79,1,1,2,0,3,standard,east,1
72,38,103.81,0,36.8,2,3,1,0,6,premium,east,0
34,65,156.27,1,120.13,0,1,2,0,4,family,north,0
56,63,136.54,2,123.61,1,1,2,0,0,standard,north,1
57,30,125.33,0,35.85,2,5,3,0,0,premium,west,0
48,93,147.9,1,294.09,1,2,2,0,2,standard,south,0
68,58,120.59,1,125.68,2,1,1,0,6,standard,west,0
27,8,231.3,2,238.87,1,2,1,1,8,standard,west,1
34,40,125.3,2,160.01,0,2,3,0,0,premium,west,0
35,88,126.83,0,286.65,2,5,1,1,1,premium,south,0
29,39,60.13,0,158.32,3,4,1,0,9,premium,east,0
37,55,100.98,0,88.25,2,3,1,0,9,standard,east,0
38,59,160.16,1,183.79,2,3,1,0,5,standard,north,0
62,68,73.26,0,62.65,3,4,1,0,8,standard,south,0
37,84,44.49,1,196.85,1,1,2,0,2,standard,south,0
68,16,121.13,1,53.62,0,3,2,0,0,standard,north,0
62,51,167.98,1,116.9,3,2,1,0,9,premium,south,0
69,52,121.48,1,99.56,2,1,3,0,3,standard,south,0
27,17,108.24,0,150.14,4,3,2,0,3,family,west,0
74,65,54.95,0,318.79,2,4,2,0,5,premium,west,0
54,13,135.83,0,78.36,1,4,0,1,6,standard,east,0
74,45,143.14,1,228.35,3,1,4,0,0,family,west,0
40,33,57.64,0,293.09,0,2,5,0,6,standard,north,0
72,17,159.71,0,223.51,0,2,6,1,6,standard,east,0
53,79,146.8,1,149.32,0,1,2,0,8,premium,north,0
25,25,159.63,0,143.73,2,3,1,0,10,family,south,0
43,26,140.42,3,74.29,2,3,3,0,7,standard,east,0
29,82,142.88,0,26.98,2,4,0,0,6,standard,west,0
71,84,138.23,2,129.19,1,4,4,1,9,family,south,0
38,6,150.4,0,310.52,3,5,6,0,5,standard,east,0
33,28,56.34,0,340.04,3,3,3,0,0,family,north,0
51,68,67.46,1,33.38,1,2,2,0,9,standard,east,0
44,75,94.24,1,333.08,1,3,1,0,10,family,north,0
27,95,115.46,1,189.96,2,4,3,0,10,standard,south,0
65,54,133.58,0,174.77,0,2,5,0,10,family,south,0
66,3,131.36,0,308.96,3,3,1,0,9,premium,north,0
61,84,159.1,2,251.07,1,5,1,0,7,family,east,0
54,17,160.2,2,52.79,3,4,3,0,0,standard,east,0
43,14,89.47,3,67.1,3,4,2,0,8,standard,west,0
50,65,128.35,1,23.4,0,5,0,0,1,standard,west,0
49,59,90.33,0,169.13,3,1,3,0,1,family,south,0
30,8,113.41,2,58.79,1,3,0,0,6,standard,west,0
26,18,131.26,0,85.63,2,2,0,0,10,standard,south,0
35,57,40.0,1,284.27,2,2,1,0,2,standard,south,0
46,26,204.39,0,185.78,1,4,2,0,1,premium,west,0
30,66,139.82,2,189.34,3,4,1,0,5,premium,west,0
27,41,99.15,1,487.92,0,3,1,0,3,standard,south,0
67,57,187.46,0,2.88,2,3,2,0,9,premium,west,0
41,47,107.84,2,61.8,1,3,0,0,2,standard,west,0
52,36,124.64,0,99.11,0,5,4,0,10,family,north,0
49,34,102.95,0,65.54,3,1,2,0,2,family,east,0
60,67,177.82,0,237.49,0,3,1,0,3,standard,south,0
61,50,116.33,0,108.73,1,1,3,0,7,standard,north,0
37,58,125.23,0,47.56,2,5,2,1,9,premium,south,0
